restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
The Finch,212 Greene Ave,Clinton Hill,NY,11238,17182184444,American (New),4,$$$,42.36179822,-71.02081738
Moe's Southwest Grill,49 Raymond Plz W,Newark,NJ,7102,19736480090,Mexican,3.5,$$,45.54879872,-122.6679754
Pita Jungle,1001 N 3rd Ave,Phoenix,AZ,85003,16022587482,Mediterranean,3.5,$$,33.79398346,-84.42593384
Zpizza,11720 Medlock Bridge Rd,Duluth,GA,30097,17708170526,Pizza,3.5,$,46.87713,-96.78724
Sprouts Farmers Market,3365 E Tropicana Ave,Las Vegas,NV,89121,17027770650,Farmers Market,3.5,$$,33.7916352,-84.3893652
Comet Caf̩,1947 N Farwell Ave,Milwaukee,WI,53202,14142737677,Vegetarian,4,$$,33.92456578,-84.33622088
Mellow Mushroom,1200 20th St S,Birmingham,AL,35205,12052129420,Pizza,4,$$,36.83691,-119.70043
Toasted Bagelry & Deli,83 SW 8th St,Miami,FL,33130,13054006996,Bagels,3.5,$,33.77925774,-84.41018948
Bronze Cafe at The Center,401 S Maryland Pkwy,Las Vegas,NV,89101,17022023100,Salad,4.5,$$,33.77991759,-84.3889639
Versailles Restaurant,3555 SW 8th St,Miami,FL,33135,13054440240,Cuban,4,$$,33.79726345,-84.38834291
Clover KND,5 Cambridge Ctr,Cambridge,MA,2139,,Vegetarian,4,$,36.80715841,-119.848319
Freshii,854 W Armitage Ave,Chicago,IL,60614,17733480300,Salad,3,$$,29.73834861,-95.41518843
La Arepa,601 E Olive Ave,Fresno,CA,93728,15592315900,Venezuelan,4.5,$,36.76292,-119.79926
Island Crust Caf̩,7525 SE 24th St,Mercer Island,WA,98040,12062327878,Kosher,3.5,$$,36.80812,-119.84822
Moksha,515 Bellevue Way NE,Bellevue,WA,98004,14254275787,Indian,3,$$,47.65114594,-122.3502197
Heart & Soy,1216 Bardstown Rd,Louisville,KY,40204,15024526678,Vegetarian,4.5,$,33.786,-84.3845599
Dragonfish Asian Cafe,722 Pine St,Seattle,WA,98101,12064677777,Sushi Bars,3,$$,33.77469,-84.40661
Saladworks,Tremont Shopping Center,Philadelphia,PA,19152,12156760320,Vegetarian,3.5,$,39.745819,-104.9925669
Primal Gourmet,6903 St Andrews Rd,Columbia,SC,29212,18039950629,Specialty Food,4,$$,37.63981,-118.96592
Ground Control,3315 W Armitage Ave,Chicago,IL,60647,17737729446,Vegetarian,4,$$,39.745819,-104.9925669
sweetgreen,1471 P St NW,"Washington, DC",DC,20005,12022347336,Salad,4,$,41.87901234,-87.63502298
Brahma Bull,3050 W Shaw Ave,Fresno,CA,93711,15592751100,Indian,4,$$,45.5242679,-122.8062621
Screen Door,2337 E Burnside St,Portland,OR,97214,15035420880,Cajun/Creole,4.5,$$,36.83760464,-75.98122678
Tofu Village,9889 Bellaire Blvd,Houston,TX,77036,17137779889,Korean,3.5,$$,36.85185872,-76.02094486
Veggie Delight,3504 Wynn Rd,Las Vegas,NV,89103,17023106565,Vegetarian,4,$,42.76058318,-71.22534681
Quesadilla La Reyna del Sur,2235 N Western Ave,Chicago,IL,60647,17732358807,Mexican,4,$,39.56533296,-104.8745616
Mellow Mushroom,525 N Federal Hwy,Fort Lauderdale,FL,33301,19547129527,Pizza,3.5,$$,40.75262,-73.816511
Arden's Garden,4338 Paces Ferry Rd,Atlanta,GA,30339,16785408954,Juice Bars & Smoothies,3.5,$$,45.504723,-122.632105
Salad Extraveganza,3917 Richmond Ave,Houston,TX,77027,17139930091,Juice Bars & Smoothies,4,$$,40.662445,-111.498512
Taj of India,2809 M St NW,"Washington, DC",DC,20007,12029654266,Indian,3.5,$$,36.7578513,-119.804323
Blue's Egg,317 N 76th St,Milwaukee,WI,53213,14142993180,Breakfast & Brunch,4.5,$$,41.8794692,-87.6474199
Greens & Vines Raw Vegan Gourmet,909 Kapiolani Blvd,Honolulu,HI,96814,18087530050,Vegan,4,$$,45.504723,-122.632105
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,37.227353,-119.509135
Sunrise Coffee,3130 E Sunset Rd,Las Vegas,NV,89120,17024333304,Coffee & Tea,4.5,$,40.74383227,-73.98800682
Good N Natural,2173 White Plains Rd,Bronx,NY,10462,17189314335,Health Markets,4,$$,38.89967011,-77.01604238
Surin of Thailand,64 Church St,Mountain Brook,AL,35213,12058714531,Thai,4,$$,33.77925774,-84.41018948
Quintessence,263 E 10th St,New York,NY,10009,16466541823,Live/Raw Food,4,$$,35.14338,-106.5945
sweetgreen,1471 P St NW,"Washington, DC",DC,20005,12022347336,Salad,4,$,25.68847591,-80.16406596
True Food Kitchen,2502 E Camelback Rd,Phoenix,AZ,85016,16027743488,American (New),4,$$,40.06466937,-83.06023945
Fare Well,406 H St NE,"Washington, DC",DC,20002,12023679600,Diners,4,$$,39.7798851,-86.1726981
Delray Green Market,20 N Swinton Ave,Delray Beach,FL,33444,15612767511,Farmers Market,4,$,39.97795,-83.00387
Osteria la Spiga,1429 12th Ave,Seattle,WA,98122,12063238881,Italian,3.5,$$,36.96298,-120.06294
The Levee,212 Berry St,Brooklyn,NY,11211,17182188787,American (Traditional),4,$,39.73672265,-104.9846844
The Other Coast Cafe,721 E Pike St,Seattle,WA,98122,12062575927,Sandwiches,4,$$,25.74975,-80.26134
Blossom Trail Cafe,922 N Academy Ave,Sanger,CA,93657,15598752500,American (Traditional),4,$$,36.80748016,-119.7817849
Irma's Kitchen,906 N 15th Ave,Phoenix,AZ,85007,16022522620,Mexican,4.5,$,43.03297,-87.90674
Basera Indian Bistro,745 9th Ave,New York,NY,10019,12127579787,Indian,3.5,$$,26.1375128,-80.1269773
Crimson Cup Coffee & Tea,4541 N High St,Columbus,OH,43214,16142626212,Coffee & Tea,4,$,40.71800423,-73.95202448
Nada,220 W Nationwide Blvd,Columbus,OH,43215,16147158260,Mexican,4,$$,42.48964691,-83.14379883
Juice Caboose,30 Beechwood Rd,Summit,NJ,7901,19082772826,Juice Bars & Smoothies,4.5,$,29.77006149,-95.41012573
Queen of Sheba Ethiopian Restaurant,1503 9th St NW,"Washington, DC",DC,20001,12023280101,Ethiopian,4,$$,47.70363942,-122.1782463
The Best Sandwich Place,1300 I St NW,"Washington, DC",DC,20005,12024081509,Breakfast & Brunch,4,$,39.27278,-76.53463
Garden Grille,727 East Ave,Pawtucket,RI,2860,14017262826,Vegan,4,$$,35.14723712,-80.83014685
Saigon Caf̩,2092 N Decatur Rd,Decatur,GA,30033,14047288882,Vietnamese,3.5,$,35.14723712,-80.83014685
Big Daddy's Pizza,275 East 3300 S,Salt Lake City,UT,84115,18019548100,Pizza,3,$,47.65083,-122.3502
Palm Palace,2370 Carpenter Rd,Ann Arbor,MI,48108,17346060706,Middle Eastern,3.5,$$,40.73469,-73.986465
QDOBA Mexican Eats,957 W Diversey Pkwy,Chicago,IL,60614,17738680213,Mexican,3.5,$,38.91458397,-77.03167257
Sabri Kabab House,6075 Singleton Rd,Norcross,GA,30093,17702630014,Pakistani,3.5,$,29.80349922,-95.4105835
Middle Way Cafe,1200 W Northern Lights Blvd,Anchorage,AK,99503,19072726433,Breakfast & Brunch,4,$$,39.77984859,-86.14221531
Katz's Delicatessen,205 E Houston St,New York,NJ,10002,12122542246,Delis,4,$$,25.6845523,-80.39853565
Fox's Pizza Den,2115 Market Place Blvd,Cumming,GA,30028,16785138878,Pizza,3,$$,25.98500373,-80.20049036
Parc,800 Woodward Ave,Detroit,MI,48226,13139227272,American (New),4,$$$,29.7734175,-95.3987749
Flip Side,3945 Easton Station,Columbus,OH,43219,16144723547,Burgers,4,$$,40.714321,-73.990509
Golden Harvest Foods,900 Maryland Ave E,Saint Paul,MN,55106,16517723200,Grocery,4,$$,25.795817,-80.194701
Pogue's Run Grocer,2828 E 10th St,Indianapolis,IN,46201,13174264963,Grocery,4,$$,26.3658,-80.13357
P.F. Chang's,1401 Waterfront Pkwy,Wichita,KS,67206,13166342211,Chinese,3.5,$$,39.743566,-104.976669
School House Restaurant & Tavern,1018 S Frankwood Ave,Sanger,CA,93657,15597873271,American (New),4,$$,36.8483728,-119.7891436
Sapporo Ichiban,622 Manhattan Ave,Brooklyn,NY,11222,17183899697,Sushi Bars,4,$$,42.35146597,-71.06255665
Tree Of Life Caf̩ & Bakery,2139 Kern St,Fresno,CA,93721,15596637776,Bakeries,4,$,37.1093496,-119.3194913
Hot Taco,2233 Park Ave,Detroit,MI,48201,13139634545,Mexican,3,$,40.71866375,-73.9990171
Casey's Bar and Restaurant,1742 E Joppa Rd,Parkville,MD,21234,14106681616,Bars,3.5,$$,33.77008113,-84.38495445
Wiseguy Pizza,300 Massachusetts Ave NW,"Washington, DC",DC,20001,12024087800,Pizza,4.5,$,25.73248819,-80.33117294
Sofias Ristorante Italiano,8406 3rd Ave,Brooklyn,NY,11209,17186804242,Italian,4,$$,39.33453189,-76.62053654
The Big Cheese Of Miami,8080 SW 67th Ave,Miami,FL,33143,13056626855,Italian,4,$$,37.3331104,-119.660292
Starbucks,4840 Forest Dr,Columbia,SC,29206,18037434350,Coffee & Tea,3.5,$$,36.83482,-119.87954
Larry's Giant Subs,305 Glynn St N,Fayetteville,GA,30214,17707165898,Sandwiches,4,$,42.31446,-88.44838
G Spot,4545 NW 7th St,Miami,FL,33126,17867038762,Juice Bars & Smoothies,4.5,$,36.76292,-119.79926
Figaro's Pizza,411 S Broadway St,Estacada,OR,97023,15036304400,Pizza,4,$$,34.016609,-81.040094
The Stove Restaurant,644 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609342821,Breakfast & Brunch,4,$$,40.7360379,-73.9891912
Lemongrass Vietnamese & Thai Cuisine,20 Kainehe St,Kailua,HI,96734,18082610222,Vietnamese,4,$$,29.73259073,-95.36626738
Dog House Grill,2789 E Shaw Ave,Fresno,CA,93710,15592949920,Sports Bars,4,$$,47.618676,-122.325665
Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,25.73332,-80.33675
Carson's,465 E Illinois St,Chicago,IL,60611,13122809200,Barbeque,3.5,$$,36.82337,-119.71209
Double Play Pizza,2794 Willow Ave,Clovis,CA,93612,15592911144,Pizza,4,$,36.76838654,-119.8039518
Peet's Coffee,1695 29th St,Boulder,CO,80301,13035441234,Coffee & Tea,3.5,$$,25.764346,-80.257793
Chipotle Mexican Grill,1680 45th St S,Fargo,ND,58103,17015665299,Mexican,3,$,33.77008113,-84.38495445
Spezia,4801 S Louise Ave,Sioux Falls,SD,57106,16053347491,Italian,4,$$,37.1093496,-119.3194913
Smoothie King,23411 Aliso Viejo Pkwy,Aliso Viejo,LA,92656,19493340422,Juice Bars & Smoothies,4,$$,37.63758,-118.96628
TCBY,17045 Kercheval St,Grosse Pointe,MI,48230,13138850384,Ice Cream & Frozen Yogurt,3.5,$,36.76292,-119.79926
Taste of India Grill,282 S 500th W,Bountiful,UT,84010,18016837393,Indian,4,$$,36.13006,-115.27767
Centro Ristorante & Bar,1435 Post Rd,Fairfield,CT,6824,12032551210,Italian,4,$$,25.79952,-80.1911499
Saffron Grill,2132 N Northgate Way,Seattle,WA,98133,12064170707,Indian,4,$$,36.8483728,-119.7891436
Kyushu Japanese Restaurant,400 Newtown Rd,Virginia Beach,VA,23462,17574901177,Japanese,4.5,$$,26.46512452,-80.06738027
McShane's Irish Pub & Whiskey Bar,1460 Michigan Ave,Detroit,MI,48216,13139611960,American (Traditional),4,$$,25.73310433,-80.30052193
Cafe Curuba,2626 Ponce De Leon Blvd,Coral Gables,FL,33134,17867039183,Coffee & Tea,4.5,$$,36.82352108,-119.8259429
BJ's Restaurant & Brewhouse,9748 W. Northern Ave.,Peoria,AZ,85345,16237726470,American (New),3.5,$$,42.963798,-71.48028
Panico's Brick Oven Pizza,94 Church St,New Brunswick,NJ,8901,17325456161,Pizza,2.5,$$,25.801485,-80.202007
Falafel Hummus & Juice Bar,402 E Girard Ave,Philadelphia,PA,19125,12152915066,Falafel,4,$,25.7646381,-80.19354814
O'Naturals,75 Francis St,Boston,MA,2115,16172326200,Sandwiches,3,$$,47.60673407,-122.3383065
Best Western Village Inn,3110 N Blackstone Ave,Fresno,CA,93703,15592262110,Hotels,3,$$,41.8811622,-87.6263129
RawFresno,2405 Capitol St,Fresno,CA,93721,15592505292,Vegan,4.5,$$,33.83424598,-84.3837988
California Pizza Kitchen,1997 W Gray St,Houston,TX,77019,17135260010,Pizza,3.5,$$,40.734345,-74.0010957
Pita Pit,1 N Pennsylvania St,Indianapolis,IN,46204,13178297482,Mediterranean,4,$,25.75983719,-80.42516735
Noodles & Company,358 S 700th E,Salt Lake City,UT,84102,18013598315,Noodles,2.5,$,41.87864,-87.63895
Gyu-Kaku Japanese BBQ,510 Gray St,Houston,TX,77002,17137509520,Japanese,4,$$,36.838862,-119.752864
Zaxby's Chicken Fingers & Buffalo Wings,282 Palisades Blvd,Birmingham,AL,35209,12054230523,Fast Food,2,$,37.106465,-119.318577
Q39 Midtown,1000 W 39th St,Kansas City,MO,64111,18162553753,Barbeque,4.5,$$,33.7974472,-84.3690033
Planet Smoothie,2900 Peachtree Rd NW,Atlanta,GA,30305,14048440660,Juice Bars & Smoothies,4.5,$,36.808567,-119.7112638
Buca di Beppo Italian Restaurant,5192 Buffalo Speedway,Houston,TX,77005,17136652822,Italian,3,$$,40.74016,-73.993372
Barbuzzo,110 S 13th St,Philadelphia,PA,19107,12155469300,Mediterranean,4.5,$$,40.76502126,-73.98437583
Molly's,15tH Ave NE & NE 41st St,Seattle,WA,98105,,Salad,4,$,42.01223473,-87.67473836
Fat Bao,3419 Kirby Dr,Houston,TX,77098,17136770341,Asian Fusion,4,$,47.479624,-122.207415
TOGO'S Sandwiches,2180 W Cleveland Ave,Madera,CA,93637,15596739990,Sandwiches,4,$$,39.01531,-94.71786
El Loro Mexican Restaurant,801 Volvo Pkwy,Chesapeake,VA,23320,17574363415,Mexican,3.5,$$,39.95348111,-75.20292532
Morning Glory Farm Fresh Cafe,1377 Forest Park Cir,Lafayette,CO,80026,13036046351,American (New),3.5,$$,36.85207397,-76.02100052
The Green Radish,,Jersey City,NY,7302,19175121599,Vegan,4,$$,39.65191,-83.54658
The Original Ninfa's on Navigation,2704 Navigation Blvd,Houston,TX,77003,17132281175,Mexican,4,$$,40.76435342,-73.82563323
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,36.84864,-75.9947
Pop's Diner Co.,2808 Sabre St,Virginia Beach,VA,23452,17573406085,Diners,4,$,43.0598526,-87.88680267
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,39.10254009,-77.07482746
Saladworks,Tremont Shopping Center,Philadelphia,PA,19152,12156760320,Vegetarian,3.5,$,40.07951,-75.17313
Duke's Seafood & Chowder,7850 Green Lake Dr N,Seattle,WA,98103,12065224908,Seafood,3.5,$$,33.81466734,-84.35341503
Hoggy's Restaurant and Catering,830 Bethel Rd,Columbus,OH,43214,16144421800,American (Traditional),3,$,40.55082566,-74.43486065
Beet Box,1030 E 22nd Ave,Denver,CO,80205,13038610017,Bakeries,4.5,$,36.82144,-119.77085
Pei Wei Asian Diner,Glumack Dr,Saint Paul,MN,55111,,Asian Fusion,2.5,$$,29.56654358,-95.13466644
Va King Pollo,,"Washington, DC",DC,20560,17036082420,Food Trucks,5,$,36.7867809,-119.7899329
Ten Yen Tea & Herbs,10804 Bellaire Blvd,Houston,TX,77072,12814952833,Tea Rooms,4.5,$$,41.88277714,-87.63665804
Mazzios,2511 N Pennsylvania Ave,Oklahoma City,OK,73107,14057999999,Pizza,3,$$,42.3357048,-71.0462799
Tropical Smoothie Cafe,13550 SW 120th St,Miami,FL,33186,13052517570,Sandwiches,3.5,$,38.991455,-76.934456
Versailles Restaurant,3555 SW 8th St,Miami,FL,33135,13054440240,Cuban,4,$$,47.6686016,-122.312872
Rio Acai Bowls - Downtown Fresno,1915 Fulton St,Fresno,CA,93721,15594127725,Acai Bowls,4.5,$,39.2993499,-76.61545
La Cabana,32762 Rd 222,North Fork,CA,93643,15598773311,Mexican,4,$,33.77008113,-84.38495445
Sweet Tomatoes,8405 Mills Dr,Miami,FL,33183,13055951995,Salad,4,$$,40.5426715,-74.3623068
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,39.98154,-83.0046
Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,13132977000,Pizza,2.5,$,40.75988101,-73.83258536
Rice Basil,4927 S State St,Murray,UT,84107,18012788682,Sushi Bars,4,$$,36.80812652,-119.7763645
Andryannis Greek Bistro,,Decatur,GA,30030,14043731333,Vegetarian,4.5,$$,29.960326,-95.539259
WHISK Gourmet Food & Catering,7382 SW 56th Ave,Miami,FL,33143,17862688350,American (New),4.5,$$,33.77827193,-84.38454554
specialTEA Lounge,10766 SW 24th St,Miami,FL,33165,13055548327,Coffee & Tea,4.5,$,39.32648346,-76.61573513
Kenji's Teriyaki Grill,5776 N Blackstone Ave,Fresno,CA,93710,15593746800,Japanese,4.5,$$,39.28275067,-76.60099362
Noodles & Company,4501 15th Ave S,Fargo,ND,58103,17013563004,Noodles,2.5,$$,29.7333189,-95.4191919
Mr Pita,1600 E Twelve Mile Rd,Madison Heights,MI,48071,12485427071,Salad,2,$,36.106542,-115.17204
Green New American Vegetarian,2022 N 7th St,Phoenix,AZ,85004,16022581870,Vegan,4.5,$$,41.40579,-72.89955
Taqueria Los Amigos,3445 W 51st St,Chicago,IL,60632,17734761088,Mexican,4.5,$,40.72425,-74.15238
Puccini's Smiling Teeth Pizza & Pasta,1508 W 86th St,Indianapolis,IN,46260,13178759223,Pizza,4,$$,40.73142797,-74.0005099
Just Salad,1471 3rd Ave,New York,NY,10028,12122441111,Salad,3.5,$$,36.85257,-119.72783
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,34.0691149,-118.3074092
Ambli Denver,600 S Holly St,Denver,CO,80246,13033559463,Indian,4.5,$$,41.506492,-87.711822
The Thai House,1069 E Shaw Ave,Fresno,CA,93710,15592217245,Thai,3,$$,34.0699736,-118.376559
Pho 89,6769 N Cedar Ave,Fresno,CA,93710,15593454789,Vietnamese,3.5,$,39.84231,-75.72974
China Delight,40484 Hwy 41,Oakhurst,CA,93644,15596415888,Chinese,3.5,$$,40.7303859,-73.9860613
Clementine Bakery,395 Classon Ave,Brooklyn,NY,11238,17184838788,Bakeries,4,$,41.8840684,-87.6412297
Local Sprouts Cafe,649 Congress St,Portland,ME,4101,12078993529,Sandwiches,4,$$,40.0163689,-83.0120163
Maroo,2075 W Bullard Ave,Fresno,CA,93711,15594490166,Japanese,4,$$,43.06063662,-87.99878819
Sweet Tomatoes,4723 E Ray Road,Phoenix,AZ,85044,14807058774,Buffets,3.5,$$,40.7001599,-111.80643
Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,38.31733,-81.71678
R̩union,357 W 44th St,New York,NY,10036,12125823200,Cocktail Bars,4,$$,29.68888693,-95.53119242
Go Vegan Cafe,5875 S Rainbow Blvd,Las Vegas,NV,89118,17024058550,Juice Bars & Smoothies,4,$$,41.0525,-73.5397799
Orchard Market & Cafe,8815 Orchard Tree Ln,Towson,MD,21286,14103397700,Middle Eastern,4,$$,25.75280806,-80.36719536
Aldi,8780 N Ambassador Dr,Kansas City,MO,64154,18559552534,Grocery,4.5,$,42.35149,-71.06043
Mcalister's Deli,101 South Tryon St,Charlotte,NC,28280,,American (Traditional),2.5,$$,40.69747321,-73.99326526
Pure Pizza,1911 Central Ave,Charlotte,NC,28205,19804301701,Pizza,4,$$,40.074087,-75.2031841
Union Transfer,1026 Spring Garden St,Philadelphia,PA,19123,12152322100,Music Venues,4.5,$$,40.7690835,-111.8692169
Malay Malay Malaysian Restaurant,2508 Gulf Fwy S,League City,TX,77573,12816788838,Malaysian,4.5,$$,38.8999214,-76.9866562
Shari's,12207 NE 116th St,Kirkland,WA,98034,14258280716,American (Traditional),3,$$,25.606585,-80.350298
South Gate Brewing Company,40233 Enterprise Dr,Oakhurst,CA,93644,15596922739,American (Traditional),4,$$,37.341693,-119.6424403
Vegetate,3210 Chestnut St,Philadelphia,PA,19104,12158956929,Sandwiches,3,$,36.81125,-119.80763
Pita Pit,2105 Union Ave,Memphis,TN,38104,19012071541,Mediterranean,3.5,$,39.9265148,-75.1737757
Nanning Wok,465 W Broadway,Boston,MA,2127,16172694688,Chinese,2.5,$,40.759613,-73.992088
Cedars Mediterranean Kitchen,1206 E 53rd St,Chicago,IL,60615,17733246227,Middle Eastern,3.5,$$,40.72739,-73.98355
Le Botaniste,833 Lexington Ave,New York,NY,10065,19172620766,Wine Bars,4.5,$$,40.74747121,-73.98124234
Gardenia Organic,120 W 28th St,New York,NY,10001,16466885753,Florists,5,$$,40.72617045,-73.98564905
Rosati's Pizza,4041 E Thomas Rd,Phoenix,AZ,85018,16023810009,Pizza,3,$$,45.52452513,-122.6807427
Erin McKenna's Bakery,236 N Larchmont Blvd,Los Angeles,LA,90004,18554622292,Bakeries,4,$$,42.37350109,-71.12068013
My Organic Corner,127 Weston Rd,Weston,FL,33326,19548884700,Vegetarian,4.5,$$,40.17909,-74.02528
Willy Burger,6191 Hwy Blvd,Katy,TX,77494,18324374566,Burgers,4,$$,40.86556985,-74.42226813
Etai's Bakery Cafe,7357 E 29th Ave,Denver,CO,80238,13033298888,Breakfast & Brunch,4,$$,39.8468254,-86.1462031
Sizzler,3121 W Shaw Ave,Fresno,CA,93722,15592271218,Seafood,3,$$,25.7059131,-80.2853151
Zest,2740 S Wadsworth Blvd,Denver,CO,80227,13039844722,American (New),3.5,$$,39.68976212,-104.8666687
Glow Medical Aesthetics,3429 W Holcombe Blvd,Houston,TX,77025,17136654569,Skin Care,5,$$,36.76292,-119.79926
Dakshin South Indian Restaurant,4742 Bardstown Rd,Louisville,KY,40218,15024917412,Indian,4,$$,38.9910713,-76.987645
Native Foods Cafe,680 S Colorado Blvd,Glendale,CO,80246,13037583440,Vegan,4.5,$$,37.227353,-119.509135
Nahm Thai Cuisine,5310 Windward Pkwy,Alpharetta,GA,30004,16787621818,Thai,4,$$,33.23473912,-84.83584114
sweetgreen,50 Washington St,Brooklyn,NY,11201,13477574900,Vegetarian,3,$$,45.53527,-122.65079
Bar Koko & Persian Restaurant,1102 Piikoi St,Honolulu,HI,96814,18085911916,Bars,4,$$,40.824966,-74.108955
UpDog Smoothies & Juices,107 Church St,Marietta,GA,30060,14049817522,Vegan,4.5,$,42.39964507,-71.111691
Oven + Vine,14 W Vernon Ave,Phoenix,AZ,85003,16026877632,American (New),4.5,$$,39.97539,-83.00332
The Grey Dog,242 W 16th St,New York,NY,10011,12122292345,Breakfast & Brunch,4,$$,29.752776,-95.339159
Taco John's,921 E Euclid Ave,Des Moines,IA,50316,15152620110,Mexican,3.5,$,29.743137,-95.39978
Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,29.7828588,-95.5234865
TGI Fridays,826 State Rt 3,Clifton,NJ,7012,19737781828,American (Traditional),2.5,$$,42.2558503,-71.7819251
Lennys Subs,7808 S Tryon St,Charlotte,NC,28273,17045048951,Sandwiches,4,$,40.759613,-73.992088
Chennai Masala,2088 NW Stucki Ave,Hillsboro,OR,97124,15035319500,Indian,3.5,$$,40.73303684,-73.99126216
Govinda's Vegetarian Cuisine,1320 W 34th St,Houston,TX,77018,18328319951,Indian,4.5,$$,40.030598,-75.631749
Reading Terminal Market,51 N 12th St,Philadelphia,PA,19107,12159222317,Public Markets,4.5,$$,35.210281,-80.856636
QDOBA Mexican Eats,230 E Wt Harris Blvd,Charlotte,NC,28262,17045477460,Mexican,4,$,43.046797,-87.911461
Old Chicago Inn,3222 N Sheffield Ave,Chicago,IL,60657,17734722278,Hotels,3.5,$$,36.76292,-119.79926
Paulie Gee's,60 Greenpoint Ave,Brooklyn,NY,11222,13479873747,Pizza,4.5,$$,45.50422,-122.64608
Fore Street,288 Fore St,Portland,ME,4101,12077752717,American (New),4,$$$,37.33408,-119.58099
Big Town Hero,4630 SE International Way,Portland,OR,97222,15036525428,Sandwiches,3,$,41.53731,-72.61702
Rubio's,9310 W Sahara Ave,Las Vegas,NV,89117,17028045860,Mexican,4,$,40.72916,-73.99874
Miami Mediterranean Cuisine,209 11th St,Miami Beach,FL,33139,13056748384,Mediterranean,4.5,$$,42.35002867,-71.07866496
The Top Steakhouse,2891 E Main St,Columbus,OH,43209,16142318238,Steakhouses,3.5,$$$,41.9875134,-87.6603665
Texas de Brazil,1000 Woodward Ave,Detroit,MI,48226,13139644333,Brazilian,4,$$$,45.554373,-122.6758145
Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,39.98684,-83.0450199
Aburiya Kinnosuke,213 E 45th St,New York,NJ,10017,12128675454,Tapas/Small Plates,4,$$$,40.7302,-74.00368
Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,36.76292,-119.79926
Trident Booksellers & Caf̩,338 Newbury St,Boston,MA,2115,16172678688,Bookstores,3.5,$$,39.756312,-86.159469
