,restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
2530,Mountain Mike's Pizza,8965 N Cedar Ave,Fresno,CA,93720,15592614111,Pizza,3,$$,40.76095271,-73.82957732
2531,Reverie Coffee Roasters,2202 E Douglas Ave,Wichita,KS,67214,13162011144,Coffee & Tea,4.5,$$,33.37783,-86.80505
2532,Mithaas,795 Newark Ave,Jersey City,NJ,7306,12016598700,Indian,3.5,$$,41.89635,-87.6656299
2533,Santa Fe Cafe,9946 W 87th St,Overland Park,MO,66212,19136485402,Breakfast & Brunch,4,$$,34.0708535,-112.1530584
2534,Viva La Vegan,1265 Lee St SW,Atlanta,GA,30310,14049512737,Vegan,4.5,$$,39.33176726,-76.64548012
2535,Vegetarian Dim Sum House,24 Pell St,New York,NY,10013,12125777176,Dim Sum,3.5,$,39.95348111,-75.20292532
2536,Seasons 52,4410 Westheimer Rd,Houston,TX,77027,17136215452,American (New),4,$$,40.75216359,-73.97755117
2537,Choices Cafe - Coconut Grove,2895 McFarlane Rd,Miami,FL,33133,13055694300,Juice Bars & Smoothies,3.5,$$,25.897226,-80.162323
2538,Vatica Indian Vegetarian Cuisine,1475 Terrell Mill Rd SE,Marietta,GA,30067,17709553740,Vegetarian,4,$,37.64196777,-118.9658813
2539,Red Bamboo,140 W 4th St,New York,NY,10012,12122601212,Vegetarian,4,$$,35.15234048,-80.84011473
2540,Su Xing House,1508 Sansom St,Philadelphia,PA,19102,12155641419,Chinese,4,$$,35.13398834,-89.96504478
2541,Green Vegetarian Cuisine,6720 Chimney Rock Rd,Houston,TX,77081,18326494184,Kosher,4,$$,39.2097947,-94.70852941
2542,Thai Country Restaurant,151 W Bullard Ave,Clovis,CA,93612,15592986697,Thai,4,$$,45.4349,-122.61542
2543,Grateful Bread,1625 S 17th St,Lincoln,NE,68502,14024740101,Bakeries,4.5,$,40.730212,-73.983724
2544,Komol Restaurant,953 E Sahara Ave,Las Vegas,NV,89104,17027316542,Vegetarian,4,$$,33.772519,-84.373454
2545,Jade Villa,353 Independence Blvd,Virginia Beach,VA,23462,17574732228,Dim Sum,3.5,$$,42.4031482,-71.1265681
2546,Annapurna's World Vegetarian Cafe,2201 Silver St SE,Albuquerque,NM,87106,15052622424,Vegan,3.5,$$,42.37974303,-71.09692711
2547,The Chicago Diner,3411 N Halsted St,Chicago,IL,60657,17739356696,Vegetarian,4,$$,35.1720886,-80.7469101
2548,Seattle Lotus Vegetarian Restaurant,10439 16th Ave SW,Seattle,WA,98146,12064666345,Vegetarian,4.5,$,36.87414532,-76.13560299
2549,Whole Foods Market,10020 Regency Cir,Omaha,NE,68114,14023931200,Grocery,4,$$$,29.845309,-95.497614
2550,Vegan Haven,5270 B University Way NE,Seattle,WA,98105,12065239060,Specialty Food,4.5,$$,40.7414,-73.98306
2551,Caffe Streets,1750 W Division,Chicago,IL,60622,17732782739,Coffee & Tea,4,$$,25.760648,-80.201171
2552,Little Peking Restaurant,7975 N Cedar Ave,Fresno,CA,93720,15594384202,Chinese,4,$,39.987863,-83.04426
2553,Grasshopper Restaurant,1 N Beacon St,Allston,MA,2134,16172548883,Chinese,4,$$,40.08529,-82.95738
2554,Maoz Vegetarian,6000 Glades Rd,Boca Raton,FL,33431,15613936269,Middle Eastern,4.5,$,36.83933646,-119.6944204
2555,Bunnie Cakes,2322 NE 2nd Ave,Miami,FL,33137,17862689790,Vegan,4,$,40.73528367,-74.0638661
2556,Blue Sage Vegetarian Grille,727 2nd St Pike,Southampton,PA,18966,12159428888,Vegetarian,4.5,$$,40.7635666,-73.9215526
2557,New Harmony Vegetarian Restaurant,135 N 9th St,Philadelphia,PA,19107,12156274520,Chinese,4,$$,40.74719,-73.98588
2558,Blaze Fast-Fire'd Pizza,707 Richard Arrington Jr Blvd,Birmingham,AL,35233,12053783888,Salad,5,$,33.449407,-86.824344
2559,Surf City Squeeze,316 5th Ave,New York,NY,10016,12122795444,Juice Bars & Smoothies,4,$,29.73509809,-95.41775275
2560,Agra Culture,3717 W 50th St,Minneapolis,MN,55410,16123455442,Gluten-Free,3.5,$$,25.78904587,-80.14008416
2561,Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,37.3331104,-119.660292
2562,Posto,187 Elm St,Somerville,MA,2144,16176250600,Italian,4,$$,40.43101006,-111.7872843
2563,Jet's Pizza,1607 Montford Dr,Charlotte,NC,28209,17045223767,Pizza,3.5,$,33.48155723,-86.78793437
2564,Dickey's Barbecue Pit,3090 Courthouse Ln,Eagan,MN,55121,16519057725,Barbeque,3.5,$$,34.73098643,-80.77652894
2565,Taim West Village,222 Waverly Pl,New York,NY,10014,12126911287,Vegetarian,4.5,$,25.7489837,-80.2584754
2566,Tinta y Café,1315 Ponce De Leon Blvd,Miami,FL,33134,13052850101,Cuban,4.5,$,42.34957,-71.08029
2567,Smokey Row Coffee,1910 Cottage Grove Ave,Des Moines,IA,50314,15152442611,Coffee & Tea,3.5,$,34.77185,-92.40066
2568,Sizzler,2111 S 1300th E,Salt Lake City,UT,84106,18014664663,Steakhouses,3,$$,36.83933646,-119.6944204
2569,Mr Wonton,73 7th Ave,Brooklyn,NY,11217,17183987088,Chinese,3.5,$$,33.4560699,-112.06082
2570,Portland Food Co-Op,290 Congress St,Portland,ME,4101,12078051599,Grocery,4.5,$$,33.4954899,-111.98813
2571,Curio,495 S 4th St,Columbus,OH,43206,16148241769,Cocktail Bars,4.5,$$,25.787628,-80.189903
2572,Rice Contemporary Asian Cuisine,228 E Plaza St,Eagle,ID,83616,12089392595,Asian Fusion,3.5,$$,35.72532289,-97.4257379
2573,Chaupaati,9101 Pineville Matthews Rd,Pineville,NC,28134,19804981555,Indian,4.5,$$,33.42643388,-86.70641547
2574,Over Easy,4730 E Indian School Rd,Phoenix,AZ,85018,16024683447,Breakfast & Brunch,3.5,$$,33.76304098,-84.35770731
2575,Pizzeria Mozza,641 N Highland Ave,Los Angeles,LA,90036,13232970101,Pizza,4,$$,40.7375331,-74.1708237
2576,Planet Smoothie,186 W. State St.,Doylestown,PA,18901,12153401009,Juice Bars & Smoothies,4.5,$,39.78911,-75.54539
2577,Mike's Pastry,300 Hanover St,Boston,MA,2113,16177423050,Bakeries,4,$,29.71644228,-95.41483629
2578,Livery,720 N College Ave,Indianapolis,IN,46202,13173830330,Bars,4.5,$$,40.08529,-82.95738
2579,El Zarape,1304 S 9th St,Philadelphia,PA,19147,12153361293,Mexican,3.5,$,40.0372305,-75.5108901
2580,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,34.74571592,-92.26596275
2581,Norah's Irie,530 Springdale Ave,Long Branch,NJ,7740,17324434781,Caribbean,5,$$,41.85328,-87.63495
2582,Cuban Pete's,428 Bloomfield Ave,Montclair,NJ,7042,19737461100,Cuban,3.5,$$,42.33556747,-83.04149628
2583,Tre Fratelli,17 Summit Square Ctr,Langhorne,PA,19047,12159681700,Pizza,4,$$,43.00324,-87.90495
2584,Harrison's On Kenny,4510 Kenny Rd,Columbus,OH,43220,16147450324,Sports Bars,3,$$,42.34957,-71.08029
2585,NAN STAR SATELLITE,7200 S 75 East,Midvale,UT,84047,18888035084,Television Service Providers,1,$$$$,39.745819,-104.9925669
2586,Planet Smoothie,1564 South Dixie Highway,Coral Gables,FL,33146,13056037884,Juice Bars & Smoothies,5,$$,25.79937426,-80.19616637
2587,QDOBA Mexican Eats,1200 NE 45th St,Seattle,WA,98105,12065470803,Mexican,3,$,36.85311,-119.75545
2588,LongHorn Steakhouse,9625 East County Line Rd,Centennial,CO,80112,13036499477,Steakhouses,3.5,$$,39.75807577,-104.9020381
2589,Even Stevens Sandwiches,414 E 200th S,Salt Lake City,UT,84111,13853559105,Sandwiches,4.5,$,33.8463249,-84.2521362
2590,Natural Chicken Grill,275 NE 18th St,Miami,FL,33132,13053778400,Latin American,4,$,47.669083,-122.317484
2591,Corner Bakery Cafe,1000 Main St,Houston,TX,77002,17136510854,Delis,3,$,45.50042,-122.65337
2592,Chipotle Mexican Grill,2500 E Colfax Ave,Denver,CO,80206,13033885300,Mexican,2,$,40.76119,-111.88852
2593,Granfalloon Restaurant & Bar,608 Ward Pkwy,Kansas City,MO,64112,18167537850,Sports Bars,3.5,$$,39.90572,-86.05568
2594,Onion Creek Cafe,3106 White Oak Dr,Houston,TX,77007,17138800706,Coffee & Tea,3.5,$$,40.05779,-82.86254
2595,Saigon Deli,1237 S Jackson St,Seattle,WA,98144,12063223700,Vietnamese,4,$,41.32192701,-72.85180025
2596,Fox Bros. Bar-B-Q,1238 Dekalb Ave Ne,Atlanta,GA,30307,14045774030,Barbeque,4,$$,40.77733532,-73.98276776
2597,Pei Wei,1005 Waugh Dr,Houston,TX,77019,17133537366,Chinese,2.5,$,36.823208,-76.068072
2598,Farina Alto Pizzeria & Wine Bar,10721 Montgomery Blvd NE,Albuquerque,NM,87111,15052980035,Pizza,4,$$,40.671932,-73.9836569
2599,Trader Joe's,1109 N Highland St,Arlington,MD,22201,17033518015,Grocery,4.5,$$,40.74719,-73.98588
2600,Fazoli's,337 Whittington Pkwy,Louisville,KY,40222,15024231777,Italian,2.5,$,34.73419987,-92.27351517
2601,Gatti's Pizza,4200 Outer Lp,Louisville,KY,40219,15029640933,Pizza,2,$,38.89889,-77.02222
2602,Black Angus Steakhouse,3205 US Hwy 22,Branchburg,NY,8876,19082536700,Steakhouses,3,$$,39.7544751,-104.9775155
2603,Finagle A Bagel,535 Boylston St,Boston,MA,2116,16172662500,Bagels,3.5,$,39.90572,-86.05568
2604,Noodles & Company,544 E Ogden,Milwaukee,WI,53202,14142739705,Noodles,3.5,$,43.07092,-87.90107
2605,Rubio's Coastal Grill,40 El Camino Rd,Fresno,CA,93720,15594380260,Mexican,3.5,$,35.14593869,-80.83041074
2606,Fazoli's,1204 Greenbrier Pkwy,Chesapeake,VA,23320,17575480441,Italian,3.5,$,40.1105423,-83.08978271
2607,Jackalope's Bar and Grill,1122 Hwy 41,Fish Camp,CA,93623,18885142167,American (Traditional),3,$$,39.28994369,-76.61536007
2608,The Broilers,765 W Herndon Ave,Clovis,CA,93612,15593225605,Mediterranean,3.5,$,39.74780831,-104.9993313
2609,Penn Station East Coast Subs,8719 Sancus Blvd,Columbus,OH,43240,16145470395,Sandwiches,3,$$,40.6236778,-111.9111868
2610,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,39.2156752,-76.8617348
2611,Toomey's,6085 Minaret Rd,Mammoth Lakes,CA,93546,17609244408,American (New),4,$$,37.107683,-119.318725
2612,Native Foods Cafe,218 S Clark St,Chicago,IL,60604,13123326332,American (New),4,$$,37.41402617,-76.52810767
2613,Maoz Falafel & Grill,683 8th Ave,New York,NY,10018,12122652315,Falafel,4,$,42.06487,-87.97947
2614,Plum Pantry,305 Harrison St,Seattle,WA,98109,12064286337,Vegan,3,$$,38.220464,-85.537956
2615,Wild Ginger,182 N 10th St,Brooklyn,NY,11211,17182188828,Asian Fusion,4,$$,29.92204764,-95.62887476
2616,Pizza Inn,1801 Mangum Rd,Houston,TX,77092,17138612389,Pizza,4,$,36.7867809,-119.7899329
2617,Hungry Hut,42008 Tollhouse Rd,Shaver Lake,CA,93664,15598413222,Burgers,3,$$,39.94626756,-82.99104359
2618,The Train Depot,3045 E Ashlan Ave,Fresno,CA,93726,15594421401,Sandwiches,4,$$,35.45312,-97.60166
2619,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,40.65843021,-73.92452996
2620,Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,35.095083,-106.533005
2621,Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,45.011099,-93.180349
2622,Valentino's,5022 S 108th St,Omaha,NE,68102,14023310300,Pizza,2.5,$$,34.036008,-81.09023
2623,Imo's Pizza,11552 W 135th St,Overland Park,MO,66221,19135294667,Italian,3.5,$$,25.76953095,-80.19017727
2624,Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,18327676338,Pizza,4.5,$$,40.58798164,-105.0768649
2625,Terri's Cafe,11409 Cronhill Dr,Owings Mills,MD,21117,14103566468,American (Traditional),4.5,$,42.41133938,-71.14848429
2626,Mad Mushroom Pizza,320 W State St,West Lafayette,IN,47906,17657435555,Pizza,3,$,39.96421,-75.30319
2627,Pure Pizza,224 E 7th St,Charlotte,NC,28202,19802070037,Pizza,4,$$,39.74307,-104.97901
2628,Mellow Mushroom,3922 Shelbyville Rd,Louisville,KY,40207,15024096874,Pizza,3.5,$$,36.85750866,-119.7841613
2629,Taco Tico,1303 N Tyler Rd,Wichita,KS,67212,13162953272,Mexican,3,$,39.76728,-86.15931
2630,J. Gumbo's,64 Granville St,Gahanna,OH,43230,16144711400,Cajun/Creole,3.5,$,40.0489394,-82.864228
2631,Castillo's Mexican Food,3659 E Ventura Ave,Fresno,CA,93702,15594851635,Mexican,4,$,39.93518,-75.1678699
2632,Tijuana Flats,13256 Biscayne Blvd.,N. Miami,FL,33181,13059817528,Mexican,3.5,$,35.72532289,-97.4257379
2633,Round Table Pizza,40034 Hwy 49,Oakhurst,CA,93644,15596837472,Pizza,4,$,40.08529,-82.95738
2634,Cedar Garden,23417 Greater Mack Ave,Saint Clair Shores,MI,48080,15867785999,Middle Eastern,4,$$,37.3325923,-119.6491113
2635,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,25.76953095,-80.19017727
2636,Late Harvest Kitchen,8605 River Crossing Blvd,Indianapolis,IN,46240,13176638063,American (New),4,$$$,33.41257,-111.87393
2637,Village Inn,2525 S 180th St,Omaha,NE,68130,14023330434,American (Traditional),3.5,$,35.179294,-80.876098
2638,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,35.201751,-80.824406
2639,Taco John's,921 E Euclid Ave,Des Moines,IA,50316,15152620110,Mexican,3.5,$,46.86103439,-96.83680725
2640,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,47.33960845,-122.7460907
2641,Dosa Temple,59 Pond St,Ashland,MA,1721,15088796800,Vegetarian,3.5,$$,42.61559,-83.43803
2642,Mausam Indian Cuisine,379 Bloomfield Ave,Montclair,NJ,7042,19737440377,Indian,3.5,$$,40.793005,-73.733211
2643,Lakeshore Resort Saloon,61953 Huntington Lake Rd,Lakeshore,CA,93634,15598933193,Sports Bars,4,$$,42.343898,-71.101103
2644,Phoenician Garden Mediterranean Bar and Grill,1025 E Herndon Ave,Fresno,CA,93720,15592612747,Mediterranean,4.5,$$,40.75988101,-73.83258536
2645,2 Amys Neapolitan Pizzeria,3715 Macomb St NW,"Washington, DC",DC,20016,12028855700,Pizza,4,$$,37.64301682,-118.9665756
2646,The Redwoods In Yosemite,8038 Chilnualna Falls Rd,Wawona,CA,95389,18777538566,Vacation Rentals,4,$$$,41.909963,-87.693842
2647,Choice Hotels International,10750 Columbia Pike,Silver Spring,MD,20901,18774246423,Hotels,1,$$,35.60749,-97.5488
2648,India Palace,1086 S Jordan Pkwy,South Jordan,UT,84095,18013020777,Indian,4,$$,25.734035,-80.325937
2649,Molly Woo's Asian Bistro,1500 Polaris Pkwy,Columbus,OH,43240,16149859667,Chinese,3.5,$$,41.58752867,-93.61323556
2650,Mountain Mike's Pizza,8965 N Cedar Ave,Fresno,CA,93720,15592614111,Pizza,3,$$,29.7360649,-95.6248245
2651,Reverie Coffee Roasters,2202 E Douglas Ave,Wichita,KS,67214,13162011144,Coffee & Tea,4.5,$$,37.1074244,-119.3191947
2652,Mithaas,795 Newark Ave,Jersey City,NJ,7306,12016598700,Indian,3.5,$$,33.5610848,-112.115747
2653,Santa Fe Cafe,9946 W 87th St,Overland Park,MO,66212,19136485402,Breakfast & Brunch,4,$$,35.49356,-97.52485
2654,Logan's Roadhouse,600 Greenwood Park Dr S,Greenwood,IN,46142,13178657399,Steakhouses,3,$$,45.28660965,-122.3355484
2655,California Pizza Kitchen at Fresno,7985 N Blackstone Ave,Fresno,CA,93720,15594480801,Pizza,3.5,$$,39.77976092,-86.17270909
2656,Mellow Mushroom,5138 Park Ave,Memphis,TN,38117,19015621211,Pizza,3.5,$$,33.61536363,-86.60677515
2657,Jason's Deli,1361 S University Dr,Plantation,FL,33324,19542360910,Delis,3.5,$,40.08529,-82.95738
2658,Fox's Pizza Den,2115 Market Place Blvd,Cumming,GA,30028,16785138878,Pizza,3,$$,29.74908272,-95.48641634
2659,The Little Mustard Seed Cafe and Shoppe,51111 Washington,New Baltimore,MI,48047,15867169255,Gluten-Free,4,$$,43.01208115,-87.91127014
2660,Frank James Saloon,10919 NW 45th Hwy,Parkville,MO,64152,18165050800,Bars,4,$$,36.88586,-119.8957
2661,Da Rae Jung,5220 N Lincoln Ave,Chicago,IL,60625,17739079155,Korean,4.5,$$,43.03039,-87.93478
2662,Smoothie King,1235 East Blvd,Charlotte,NC,28203,17043352200,Juice Bars & Smoothies,3.5,$$,37.1074244,-119.3191947
2663,Subway,2839 Carlisle Blvd NE,Albuquerque,NM,87110,15058811465,Sandwiches,4,$,29.7908726,-95.1868051
2664,Sitar of India,702 Lee St E,Charleston,WV,25301,13043463745,Indian,3,$$,35.18337928,-90.18388595
2665,Anmol Restaurant - Milwaukee,711 W Historic Mitchell St,Milwaukee,WI,53204,14146727878,Indian,4,$$,33.354768,-111.7898327
2666,Premier Brick Oven Pizza,1628 Howard Rd,Madera,CA,93637,15593954322,Pizza,4.5,$,29.98629667,-95.50145607
2667,Degollado Mexican Restaurant,3814 E Little Creek Rd,Norfolk,VA,23518,17575874650,Mexican,3.5,$$,32.266279,-90.142654
2668,Planet Smoothie,1281 Arthur Kill Rd,Staten Island,NJ,10312,17189678200,Juice Bars & Smoothies,5,$$,39.84231,-75.72974
2669,Reshmi,12170 Conant St,Hamtramck,MI,48212,13133662425,Pakistani,4,$,38.4022345,-81.5500447
2670,Four Seasons Chinese Restaurant,342 N Clovis Ave,Clovis,CA,93612,15593248438,Dim Sum,3.5,$$,44.9902328,-93.2539668
2671,Highway Inn Restaurant - Kaka'ako,680 Ala Moana Blvd,Honolulu,HI,96813,18089544955,Hawaiian,4,$$,36.88167191,-119.7489624
2672,Casa Velasco Mexican Restaurant,54311 Rd 432,Bass Lake,CA,93604,15596832272,Mexican,4.5,$$,40.718925,-73.956878
2673,Wo Hop,17 Mott St,New York,NY,10013,12129628617,Chinese,3.5,$$,40.7543721,-73.9761826
2674,Marco's Pizza,4719 Reed Rd,Upper Arlington,OH,43220,16143261111,Pizza,4,$$,21.28934,-157.81144
2675,Stumptown Coffee Roasters,128 SW 3rd Ave,Portland,OR,97204,15032956144,Coffee & Tea,4,$,33.79356376,-84.39732403
2676,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,25.750963,-80.258375
2677,Victor Litz Music Center,306 E Diamond Ave,Gaithersburg,MD,20877,13019487478,Musical Instruments & Teachers,4,$$,40.6562326,-74.0079716
2678,Rib Crib Restaurant,19801 E Valleyview Pkwy,Independence,MO,64057,18167955144,Barbeque,3.5,$$,39.68922,-104.9801
2679,Great Wall Chinese Restaurant,2590 Broadbridge Ave,Stratford,CT,6614,12033758888,Chinese,3.5,$,40.75988101,-73.83258536
2680,Rajbhog Sweets,7227 37th Ave,Jackson Heights,NJ,11372,17184588512,Indian,4,$,35.100768,-106.565321
2681,Vegetarian Dim Sum House,24 Pell St,New York,NY,10013,12125777176,Dim Sum,3.5,$,36.821375,-119.771131
2682,Greene Grape Provisions,767 Fulton St,Brooklyn,NY,11217,17182332700,Grocery,3.5,$$$,41.30722513,-72.92891352
2683,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,40.75988101,-73.83258536
2684,Veggie Heaven,473 Cedar Ln,Teaneck,NY,7666,12018360887,Vegetarian,4,$$,33.76778412,-84.30458069
2685,Peacefood Cafe Downtown,41 E 11th St,New York,NY,10003,12129792288,Coffee & Tea,4,$$,29.96240997,-95.54456573
2686,Vegan Tree-Spicy Pot Truck,1919 N 13th St,Philadelphia,PA,19122,16467134936,Food Trucks,4.5,$,40.744722,-73.981202
2687,JoJu,83-25 Broadway,Elmhurst,NY,11373,13478080887,Vietnamese,4.5,$,37.74609864,-119.5743366
2688,By Chloe,60 W 22nd St,New York,NJ,10010,13476209622,Salad,4,$$,37.63961382,-118.967445
2689,Caribreeze Vegan Delight,42 N Main St,Spring Valley,NY,10977,18454262600,Vegetarian,4.5,$,29.73509809,-95.41775275
2690,Blocks Pizza Deli,1447 Washington Ave,Miami Beach,FL,33139,13057638788,Pizza,4.5,$,35.1750827,-80.8012314
2691,Northstar Café,951 N High St,Columbus,OH,43201,16142989999,American (New),4.5,$$,25.80089,-80.20017
2692,IndeBlue,205 13th St,Philadelphia,PA,19107,12155454633,Indian,4.5,$$,29.73843,-95.38048
2693,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,45.50422,-122.64608
2694,Claire's Corner Copia,1000 Chapel St,New Haven,CT,6510,12035623888,Vegetarian,3.5,$$,33.884632,-84.287716
2695,SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,40.74194,-74.16954
2696,Garduno's,2100 Louisiana Blvd NE,Albuquerque,NM,87110,15058800055,Mexican,3,$$,33.772481,-84.352746
2697,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,44.95061,-93.09368
2698,Old South Pearl Street Farmers Market,1500 S Pearl St,Denver,CO,80210,,Farmers Market,4,$$,47.669083,-122.317484
2699,Blue Marble Ice Cream,220 36th St,Brooklyn,NY,11232,17188585551,Ice Cream & Frozen Yogurt,3.5,$,40.70318,-73.9946499
2700,Smoothie King,2315 Ponce De Leon Blvd,Coral Gables,FL,33134,13052005392,Juice Bars & Smoothies,4,$,37.33911971,-119.6437667
2701,Cafe Taj Mahal,3036 Waialae Ave,Honolulu,HI,96816,18087326496,Indian,4,$$,33.7916352,-84.3893652
2702,Liquiteria,230 Park Ave,New York,NY,10169,,Juice Bars & Smoothies,4,$,61.15465,-149.86322
2703,Vinnie's Pizzeria,148 Bedford Ave,Brooklyn,NY,11211,17187827078,Pizza,4,$,36.7867809,-119.7899329
2704,Manna Cafe,10063 N Maple Ave,Fresno,CA,93730,15594339341,American (Traditional),4,$,39.94791,-82.9417
2705,The Herbivorous Butcher,507 1st Ave NE,Minneapolis,MN,55413,16122080992,Health Markets,4.5,$$,33.75670559,-84.3641988
2706,Dakshin Express,1689 Oak Tree Rd,Edison,NJ,8820,17324946363,Indian,3.5,$$,43.65506,-70.26232
2707,Barrio Café,2814 N 16th St,Phoenix,AZ,85006,16026360240,Mexican,4,$$,47.61862492,-122.3210424
2708,Marjac Suites,2201 Atlantic Ave,Virginia Beach,VA,23451,17574250100,Hotels,2,$$$,39.2163291,-76.8602017
2709,Red Apple Cafe,488 W Herndon Ave,Fresno,CA,93650,15592611505,Breakfast & Brunch,4.5,$$,40.3505274,-74.065212
2710,Taste Buds of India,5850 Sunset Dr,South Miami,FL,33143,17862167904,Indian,4,$$,29.7337663,-95.5588381
2711,Cuco's Taqueria,2162 Henderson Rd,Columbus,OH,43220,16145388701,Mexican,4,$,36.77749,-76.09198
2712,Simple Simon's,12726 Fm 1409 Rd,Mont Belvieu,TX,77580,12815762022,Pizza,4,$$,33.9249241,-84.3357354
2713,Toro Loco,23 Valley St,South Orange,NJ,7079,19737611515,Mexican,3.5,$$,33.89853418,-84.49593914
2714,Pancheros Mexican Grill,700 Paramus Park,Paramus,NJ,7652,12012614646,Mexican,3.5,$,35.58166885,-97.6379776
2715,Cafe La Maude,816 N 4th St,Philadelphia,PA,19123,12673187869,Cafes,4.5,$$,42.36366819,-71.10113497
2716,Red Robin Gourmet Burgers,Canton Crossing,Baltimore,MD,21224,14103272080,Burgers,3.5,$$,45.75182,-108.6154
2717,Marmalade,1969 W Montrose St,Chicago,IL,60625,17738839000,Breakfast & Brunch,3.5,$$,39.67945,-104.95981
2718,Catch A Healthy Habit Cafe,39 Unquowa Rd,Fairfield,CT,6824,12032928190,Health Markets,4,$$,33.78331101,-84.38355662
2719,Pure Nails & Spa,1305 Knox Abbott Dr,Cayce,SC,29033,18038510832,Waxing,4,$$,37.48574,-119.96685
2720,Pizza Factory,33173 Road 222,North Fork,CA,93643,15598777777,Pizza,3.5,$$,39.970828,-86.128991
2721,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,36.79453017,-119.7900775
2722,Las Delicias Mexicanas,1777 Airline Dr,Houston,TX,77009,17134266700,Candy Stores,4.5,$$,38.22438836,-85.73717965
2723,NY Dosas,50 Washington Sq S,New York,NY,10014,19177102092,Indian,4.5,$,40.0491,-82.91463
2724,Stellar Brew & Natural Cafe,3280 Main St,Mammoth Lakes,CA,93546,17609243559,Coffee & Tea,4,$,25.70465703,-80.28629818
2725,Jahlookova Health Mart,1962 Madison Ave,Manhattan,NY,10035,19174751056,Juice Bars & Smoothies,5,$,21.28796492,-157.809601
2726,Red Robin Gourmet Burgers,6255 Mills Civic Pkwy,West Des Moines,IA,50266,15152230859,Burgers,3,$$,40.5508728,-111.7626038
